date,product_id,currency,price
20160101,1,EUR,26059.0
20160101,1,EUR,26060.0
20160101,1,EUR,26061.0
20160101,1,EUR,26062.0
20160101,1,EUR,26063.0
20160101,1,EUR,26064.0
20160101,1,EUR,26065.0
20160101,1,EUR,26066.0
20160101,1,EUR,26067.0
20160101,1,EUR,26068.0
20160101,1,EUR,26069.0
20160101,1,EUR,26070.0
20160101,1,EUR,26071.0
20160101,1,EUR,26072.0
20160101,1,EUR,26073.0
20160101,1,EUR,26074.0
20160101,1,EUR,26075.0
20160101,1,EUR,26076.0
20160101,1,EUR,26077.0
20160101,1,EUR,26078.0
20160101,1,EUR,26079.0
20160101,1,EUR,26080.0
20160101,1,EUR,26081.0
20160101,1,EUR,26082.0
20160101,1,EUR,26083.0
20160101,1,EUR,26084.0
20160101,1,EUR,26085.0
20160101,1,EUR,26086.0
20160101,1,EUR,26087.0
20160101,1,EUR,26088.0
20160101,1,EUR,26089.0
20160101,1,EUR,26090.0
20160101,1,EUR,26091.0
20160101,1,EUR,26092.0
20160101,1,EUR,26093.0
20160101,1,EUR,26094.0
20160101,1,EUR,26095.0
20160101,1,EUR,26096.0
20160101,1,EUR,26097.0
20160101,1,EUR,26098.0
20160101,1,EUR,26099.0
20160101,1,EUR,26100.0
20160101,1,EUR,26101.0
20160101,1,EUR,26102.0
20160101,1,EUR,26103.0
20160101,1,EUR,26104.0
20160101,1,EUR,26105.0
20160101,1,EUR,26106.0
20160101,1,EUR,26107.0
20160101,1,EUR,26108.0
20160101,1,EUR,26109.0
20160101,1,EUR,26110.0
20160101,1,EUR,26111.0
20160101,1,EUR,26112.0
20160101,1,EUR,26113.0
20160101,1,EUR,26114.0
20160101,1,EUR,26115.0
20160101,1,EUR,26116.0
20160101,1,EUR,26117.0
20160101,1,EUR,26118.0
20160101,1,EUR,26119.0
20160101,1,EUR,26120.0
20160101,1,EUR,26121.0
20160101,1,EUR,26122.0
20160101,1,EUR,26123.0
20160101,1,EUR,26124.0
20160101,1,EUR,26125.0
20160101,1,EUR,26126.0
20160101,1,EUR,26127.0
20160101,1,EUR,26128.0
20160101,1,EUR,26129.0
20160101,1,EUR,26130.0
20160101,1,EUR,26131.0
20160101,1,EUR,26132.0
20160101,1,EUR,26133.0
20160101,1,EUR,26134.0
20160101,1,EUR,26135.0
20160101,1,EUR,26136.0
20160101,1,EUR,26137.0
20160101,1,EUR,26138.0
20160101,1,EUR,26139.0
20160101,1,EUR,26140.0
20160101,1,EUR,26141.0
20160101,1,EUR,26142.0
20160101,1,EUR,26143.0
20160101,1,EUR,26144.0
20160101,1,EUR,26145.0
20160101,1,EUR,26146.0
20160101,1,EUR,26147.0
20160101,1,EUR,26148.0
20160101,1,EUR,26149.0
20160101,1,EUR,26150.0
20160101,1,EUR,26151.0
20160101,1,EUR,26152.0
20160101,1,EUR,26153.0
20160101,1,EUR,26154.0
20160101,1,EUR,26155.0
20160101,1,EUR,26156.0
20160101,1,EUR,26157.0
20160101,1,EUR,26158.0
20160101,1,EUR,26159.0
20160101,1,EUR,26160.0
20160101,1,EUR,26161.0
20160101,1,EUR,26162.0
20160101,1,EUR,26163.0
20160101,1,EUR,26164.0
20160101,1,EUR,26165.0
20160101,1,EUR,26166.0
20160101,1,EUR,26167.0
20160101,1,EUR,26168.0
20160101,1,EUR,26169.0
20160101,1,EUR,26170.0
20160101,1,EUR,26171.0
20160101,1,EUR,26172.0
20160101,1,EUR,26173.0
20160101,1,EUR,26174.0
20160101,1,EUR,26175.0
20160101,1,EUR,26176.0
20160101,1,EUR,26177.0
20160101,1,EUR,26178.0
20160101,1,EUR,26179.0
20160101,1,EUR,26180.0
20160101,1,EUR,26181.0
20160101,1,EUR,26182.0
20160101,1,EUR,26183.0
20160101,1,EUR,26184.0
20160101,1,EUR,26185.0
20160101,1,EUR,26186.0
20160101,1,EUR,26187.0
20160101,1,EUR,26188.0
20160101,1,EUR,26189.0
20160101,1,EUR,26190.0
20160101,1,EUR,26191.0
20160101,1,EUR,26192.0
20160101,1,EUR,26193.0
20160101,1,EUR,26194.0
20160101,1,EUR,26195.0
20160101,1,EUR,26196.0
20160101,1,EUR,26197.0
20160101,1,EUR,26198.0
20160101,1,EUR,26199.0
20160101,1,EUR,26200.0
20160101,1,EUR,26201.0
20160101,1,EUR,26202.0
20160101,1,EUR,26203.0
20160101,1,EUR,26204.0
20160101,1,EUR,26205.0
20160101,1,EUR,26206.0
20160101,1,EUR,26207.0
20160101,1,EUR,26208.0
20160101,1,EUR,26209.0
20160101,1,EUR,26210.0
20160101,1,EUR,26211.0
20160101,1,EUR,26212.0
20160101,1,EUR,26213.0
20160101,1,EUR,26214.0
20160101,1,EUR,26215.0
20160101,1,EUR,26216.0
20160101,1,EUR,26217.0
20160101,1,EUR,26218.0
20160101,1,EUR,26219.0
20160101,1,EUR,26220.0
20160101,1,EUR,26221.0
20160101,1,EUR,26222.0
20160101,1,EUR,26223.0
20160101,1,EUR,26224.0
20160101,1,EUR,26225.0
20160101,1,EUR,26226.0
20160101,1,EUR,26227.0
20160101,1,EUR,26228.0
20160101,1,EUR,26229.0
20160101,1,EUR,26230.0
20160101,1,EUR,26231.0
20160101,1,EUR,26232.0
20160101,1,EUR,26233.0
20160101,1,EUR,26234.0
20160101,1,EUR,26235.0
20160101,1,EUR,26236.0
20160101,1,EUR,26237.0
20160101,1,EUR,26238.0
20160101,1,EUR,26239.0
20160101,1,EUR,26240.0
20160101,1,EUR,26241.0
20160101,1,EUR,26242.0
20160101,1,EUR,26243.0
20160101,1,EUR,26244.0
20160101,1,EUR,26245.0
20160101,1,EUR,26246.0
20160101,1,EUR,26247.0
20160101,1,EUR,26248.0
20160101,1,EUR,26249.0
20160101,1,EUR,26250.0
20160101,1,EUR,26251.0
20160101,1,EUR,26252.0
20160101,1,EUR,26253.0
20160101,1,EUR,26254.0
20160101,1,EUR,26255.0
20160101,1,EUR,26256.0
20160101,1,EUR,26257.0
20160101,1,EUR,26258.0
20160101,1,EUR,26259.0
20160101,1,EUR,26260.0
20160101,1,EUR,26261.0
20160101,1,EUR,26262.0
20160101,1,EUR,26263.0
20160101,1,EUR,26264.0
20160101,1,EUR,26265.0
20160101,1,EUR,26266.0
20160101,1,EUR,26267.0
20160101,1,EUR,26268.0
20160101,1,EUR,26269.0
20160101,1,EUR,26270.0
20160101,1,EUR,26271.0
20160101,1,EUR,26272.0
20160101,1,EUR,26273.0
20160101,1,EUR,26274.0
20160101,1,EUR,26275.0
20160101,1,EUR,26276.0
20160101,1,EUR,26277.0
20160101,1,EUR,26278.0
20160101,1,EUR,26279.0
20160101,1,EUR,26280.0
20160101,1,EUR,26281.0
20160101,1,EUR,26282.0
20160101,1,EUR,26283.0
20160101,1,EUR,26284.0
20160101,1,EUR,26285.0
20160101,1,EUR,26286.0
20160101,1,EUR,26287.0
20160101,1,EUR,26288.0
20160101,1,EUR,26289.0
20160101,1,EUR,26290.0
20160101,1,EUR,26291.0
20160101,1,EUR,26292.0
20160101,1,EUR,26293.0
20160101,1,EUR,26294.0
20160101,1,EUR,26295.0
20160101,1,EUR,26296.0
20160101,1,EUR,26297.0
20160101,1,EUR,26298.0
20160101,1,EUR,26299.0
20160101,1,EUR,26300.0
20160101,1,EUR,26301.0
20160101,1,EUR,26302.0
20160101,1,EUR,26303.0
20160101,1,EUR,26304.0
20160101,1,EUR,26305.0
20160101,1,EUR,26306.0
20160101,1,EUR,26307.0
20160101,1,EUR,26308.0
20160101,1,EUR,26309.0
20160101,1,EUR,26310.0
20160101,1,EUR,26311.0
20160101,1,EUR,26312.0
20160101,1,EUR,26313.0
20160101,1,EUR,26314.0
20160101,1,EUR,26315.0
20160101,1,EUR,26316.0
20160101,1,EUR,26317.0
20160101,1,EUR,26318.0
20160101,1,EUR,26319.0
20160101,1,EUR,26320.0
20160101,1,EUR,26321.0
20160101,1,EUR,26322.0
20160101,1,EUR,26323.0
20160101,1,EUR,26324.0
20160101,1,EUR,26325.0
20160101,1,EUR,26326.0
20160101,1,EUR,26327.0
20160101,1,EUR,26328.0
20160101,1,EUR,26329.0
20160101,1,EUR,26330.0
20160101,1,EUR,26331.0
20160101,1,EUR,26332.0
20160101,1,EUR,26333.0
20160101,1,EUR,26334.0
20160101,1,EUR,26335.0
20160101,1,EUR,26336.0
20160101,1,EUR,26337.0
20160101,1,EUR,26338.0
20160101,1,EUR,26339.0
20160101,1,EUR,26340.0
20160101,1,EUR,26341.0
20160101,1,EUR,26342.0
20160101,1,EUR,26343.0
20160101,1,EUR,26344.0
20160101,1,EUR,26345.0
20160101,1,EUR,26346.0
20160101,1,EUR,26347.0
20160101,1,EUR,26348.0
20160101,1,EUR,26349.0
20160101,1,EUR,26350.0
20160101,1,EUR,26351.0
20160101,1,EUR,26352.0
20160101,1,EUR,26353.0
20160101,1,EUR,26354.0
20160101,1,EUR,26355.0
20160101,1,EUR,26356.0
20160101,1,EUR,26357.0
20160101,1,EUR,26358.0
20160101,1,EUR,26359.0
20160101,1,EUR,26360.0
20160101,1,EUR,26361.0
20160101,1,EUR,26362.0
20160101,1,EUR,26363.0
20160101,1,EUR,26364.0
20160101,1,EUR,26365.0
20160101,1,EUR,26366.0
20160101,1,EUR,26367.0
20160101,1,EUR,26368.0
20160101,1,EUR,26369.0
20160101,1,EUR,26370.0
20160101,1,EUR,26371.0
20160101,1,EUR,26372.0
20160101,1,EUR,26373.0
20160101,1,EUR,26374.0
20160101,1,EUR,26375.0
20160101,1,EUR,26376.0
20160101,1,EUR,26377.0
20160101,1,EUR,26378.0
20160101,1,EUR,26379.0
20160101,1,EUR,26380.0
20160101,1,EUR,26381.0
20160101,1,EUR,26382.0
20160101,1,EUR,26383.0
20160101,1,EUR,26384.0
20160101,1,EUR,26385.0
20160101,1,EUR,26386.0
20160101,1,EUR,26387.0
20160101,1,EUR,26388.0
20160101,1,EUR,26389.0
20160101,1,EUR,26390.0
20160101,1,EUR,26391.0
20160101,1,EUR,26392.0
20160101,1,EUR,26393.0
20160101,1,EUR,26394.0
20160101,1,EUR,26395.0
20160101,1,EUR,26396.0
20160101,1,EUR,26397.0
20160101,1,EUR,26398.0
20160101,1,EUR,26399.0
20160101,1,EUR,26400.0
20160101,1,EUR,26401.0
20160101,1,EUR,26402.0
20160101,1,EUR,26403.0
20160101,1,EUR,26404.0
20160101,1,EUR,26405.0
20160101,1,EUR,26406.0
20160101,1,EUR,26407.0
20160101,1,EUR,26408.0
20160101,1,EUR,26409.0
20160101,1,EUR,26410.0
20160101,1,EUR,26411.0
20160101,1,EUR,26412.0
20160101,1,EUR,26413.0
20160101,1,EUR,26414.0
20160101,1,EUR,26415.0
20160101,1,EUR,26416.0
20160101,1,EUR,26417.0
20160101,1,EUR,26418.0
20160101,1,EUR,26419.0
20160101,1,EUR,26420.0
20160101,1,EUR,26421.0
20160101,1,EUR,26422.0
20160101,1,EUR,26423.0
20160101,1,EUR,26424.0
20160101,1,EUR,26425.0
20160101,1,EUR,26426.0
20160101,1,EUR,26427.0
20160101,1,EUR,26428.0
20160101,1,EUR,26429.0
20160101,1,EUR,26430.0
20160101,1,EUR,26431.0
20160101,1,EUR,26432.0
20160101,1,EUR,26433.0
20160101,1,EUR,26434.0
20160101,1,EUR,26435.0
20160101,1,EUR,26436.0
20160101,1,EUR,26437.0
20160101,1,EUR,26438.0
20160101,1,EUR,26439.0
20160101,1,EUR,26440.0
20160101,1,EUR,26441.0
20160101,1,EUR,26442.0
20160101,1,EUR,26443.0
20160101,1,EUR,26444.0
20160101,1,EUR,26445.0
20160101,1,EUR,26446.0
20160101,1,EUR,26447.0
20160101,1,EUR,26448.0
20160101,1,EUR,26449.0
20160101,1,EUR,26450.0
20160101,1,EUR,26451.0
20160101,1,EUR,26452.0
20160101,1,EUR,26453.0
20160101,1,EUR,26454.0
20160101,1,EUR,26455.0
20160101,1,EUR,26456.0
20160101,1,EUR,26457.0
20160101,1,EUR,26458.0
20160101,1,EUR,26459.0
20160101,1,EUR,26460.0
20160101,1,EUR,26461.0
20160101,1,EUR,26462.0
20160101,1,EUR,26463.0
20160101,1,EUR,26464.0
20160101,1,EUR,26465.0
20160101,1,EUR,26466.0
20160101,1,EUR,26467.0
20160101,1,EUR,26468.0
20160101,1,EUR,26469.0
20160101,1,EUR,26470.0
20160101,1,EUR,26471.0
20160101,1,EUR,26472.0
20160101,1,EUR,26473.0
20160101,1,EUR,26474.0
20160101,1,EUR,26475.0
20160101,1,EUR,26476.0
20160101,1,EUR,26477.0
20160101,1,EUR,26478.0
20160101,1,EUR,26479.0
20160101,1,EUR,26480.0
20160101,1,EUR,26481.0
20160101,1,EUR,26482.0
20160101,1,EUR,26483.0
20160101,1,EUR,26484.0
20160101,1,EUR,26485.0
20160101,1,EUR,26486.0
20160101,1,EUR,26487.0
20160101,1,EUR,26488.0
20160101,1,EUR,26489.0
20160101,1,EUR,26490.0
20160101,1,EUR,26491.0
20160101,1,EUR,26492.0
20160101,1,EUR,26493.0
20160101,1,EUR,26494.0
20160101,1,EUR,26495.0
20160101,1,EUR,26496.0
20160101,1,EUR,26497.0
20160101,1,EUR,26498.0
20160101,1,EUR,26499.0
20160101,1,EUR,26500.0
20160101,1,EUR,26501.0
20160101,1,EUR,26502.0
20160101,1,EUR,26503.0
20160101,1,EUR,26504.0
20160101,1,EUR,26505.0
20160101,1,EUR,26506.0
20160101,1,EUR,26507.0
20160101,1,EUR,26508.0
20160101,1,EUR,26509.0
20160101,1,EUR,26510.0
20160101,1,EUR,26511.0
20160101,1,EUR,26512.0
20160101,1,EUR,26513.0
20160101,1,EUR,26514.0
20160101,1,EUR,26515.0
20160101,1,EUR,26516.0
20160101,1,EUR,26517.0
20160101,1,EUR,26518.0
20160101,1,EUR,26519.0
20160101,1,EUR,26520.0
20160101,1,EUR,26521.0
20160101,1,EUR,26522.0
20160101,1,EUR,26523.0
20160101,1,EUR,26524.0
20160101,1,EUR,26525.0
20160101,1,EUR,26526.0
20160101,1,EUR,26527.0
20160101,1,EUR,26528.0
20160101,1,EUR,26529.0
20160101,1,EUR,26530.0
20160101,1,EUR,26531.0
20160101,1,EUR,26532.0
20160101,1,EUR,26533.0
20160101,1,EUR,26534.0
20160101,1,EUR,26535.0
20160101,1,EUR,26536.0
20160101,1,EUR,26537.0
20160101,1,EUR,26538.0
20160101,1,EUR,26539.0
20160101,1,EUR,26540.0
20160101,1,EUR,26541.0
20160101,1,EUR,26542.0
20160101,1,EUR,26543.0
20160101,1,EUR,26544.0
20160101,1,EUR,26545.0
20160101,1,EUR,26546.0
20160101,1,EUR,26547.0
20160101,1,EUR,26548.0
20160101,1,EUR,26549.0
20160101,1,EUR,26550.0
20160101,1,EUR,26551.0
20160101,1,EUR,26552.0
20160101,1,EUR,26553.0
20160101,1,EUR,26554.0
20160101,1,EUR,26555.0
20160101,1,EUR,26556.0
20160101,1,EUR,26557.0
20160101,1,EUR,26558.0
20160101,1,EUR,26559.0
20160101,1,EUR,26560.0
20160101,1,EUR,26561.0
20160101,1,EUR,26562.0
20160101,1,EUR,26563.0
20160101,1,EUR,26564.0
20160101,1,EUR,26565.0
20160101,1,EUR,26566.0
20160101,1,EUR,26567.0
20160101,1,EUR,26568.0
20160101,1,EUR,26569.0
20160101,1,EUR,26570.0
20160101,1,EUR,26571.0
20160101,1,EUR,26572.0
20160101,1,EUR,26573.0
20160101,1,EUR,26574.0
20160101,1,EUR,26575.0
20160101,1,EUR,26576.0
20160101,1,EUR,26577.0
20160101,1,EUR,26578.0
20160101,1,EUR,26579.0
20160101,1,EUR,26580.0
20160101,1,EUR,26581.0
20160101,1,EUR,26582.0
20160101,1,EUR,26583.0
20160101,1,EUR,26584.0
20160101,1,EUR,26585.0
20160101,1,EUR,26586.0
20160101,1,EUR,26587.0
20160101,1,EUR,26588.0
20160101,1,EUR,26589.0
20160101,1,EUR,26590.0
20160101,1,EUR,26591.0
20160101,1,EUR,26592.0
20160101,1,EUR,26593.0
20160101,1,EUR,26594.0
20160101,1,EUR,26595.0
20160101,1,EUR,26596.0
20160101,1,EUR,26597.0
20160101,1,EUR,26598.0
20160101,1,EUR,26599.0
20160101,1,EUR,26600.0
20160101,1,EUR,26601.0
20160101,1,EUR,26602.0
20160101,1,EUR,26603.0
20160101,1,EUR,26604.0
20160101,1,EUR,26605.0
20160101,1,EUR,26606.0
20160101,1,EUR,26607.0
20160101,1,EUR,26608.0
20160101,1,EUR,26609.0
20160101,1,EUR,26610.0
20160101,1,EUR,26611.0
20160101,1,EUR,26612.0
20160101,1,EUR,26613.0
20160101,1,EUR,26614.0
20160101,1,EUR,26615.0
20160101,1,EUR,26616.0
20160101,1,EUR,26617.0
20160101,1,EUR,26618.0
20160101,1,EUR,26619.0
20160101,1,EUR,26620.0
20160101,1,EUR,26621.0
20160101,1,EUR,26622.0
20160101,1,EUR,26623.0
20160101,1,EUR,26624.0
20160101,1,EUR,26625.0
20160101,1,EUR,26626.0
20160101,1,EUR,26627.0
20160101,1,EUR,26628.0
20160101,1,EUR,26629.0
20160101,1,EUR,26630.0
20160101,1,EUR,26631.0
20160101,1,EUR,26632.0
20160101,1,EUR,26633.0
20160101,1,EUR,26634.0
20160101,1,EUR,26635.0
20160101,1,EUR,26636.0
20160101,1,EUR,26637.0
20160101,1,EUR,26638.0
20160101,1,EUR,26639.0
20160101,1,EUR,26640.0
20160101,1,EUR,26641.0
20160101,1,EUR,26642.0
20160101,1,EUR,26643.0
20160101,1,EUR,26644.0
20160101,1,EUR,26645.0
20160101,1,EUR,26646.0
20160101,1,EUR,26647.0
20160101,1,EUR,26648.0
20160101,1,EUR,26649.0
20160101,1,EUR,26650.0
20160101,1,EUR,26651.0
20160101,1,EUR,26652.0
20160101,1,EUR,26653.0
20160101,1,EUR,26654.0
20160101,1,EUR,26655.0
20160101,1,EUR,26656.0
20160101,1,EUR,26657.0
20160101,1,EUR,26658.0
20160101,1,EUR,26659.0
20160101,1,EUR,26660.0
20160101,1,EUR,26661.0
20160101,1,EUR,26662.0
20160101,1,EUR,26663.0
20160101,1,EUR,26664.0
20160101,1,EUR,26665.0
20160101,1,EUR,26666.0
20160101,1,EUR,26667.0
20160101,1,EUR,26668.0
20160101,1,EUR,26669.0
20160101,1,EUR,26670.0
20160101,1,EUR,26671.0
20160101,1,EUR,26672.0
20160101,1,EUR,26673.0
20160101,1,EUR,26674.0
20160101,1,EUR,26675.0
20160101,1,EUR,26676.0
20160101,1,EUR,26677.0
20160101,1,EUR,26678.0
20160101,1,EUR,26679.0
20160101,1,EUR,26680.0
20160101,1,EUR,26681.0
20160101,1,EUR,26682.0
20160101,1,EUR,26683.0
20160101,1,EUR,26684.0
20160101,1,EUR,26685.0
20160101,1,EUR,26686.0
20160101,1,EUR,26687.0
20160101,1,EUR,26688.0
20160101,1,EUR,26689.0
20160101,1,EUR,26690.0
20160101,1,EUR,26691.0
20160101,1,EUR,26692.0
20160101,1,EUR,26693.0
20160101,1,EUR,26694.0
20160101,1,EUR,26695.0
20160101,1,EUR,26696.0
20160101,1,EUR,26697.0
20160101,1,EUR,26698.0
20160101,1,EUR,26699.0
20160101,1,EUR,26700.0
20160101,1,EUR,26701.0
20160101,1,EUR,26702.0
20160101,1,EUR,26703.0
20160101,1,EUR,26704.0
20160101,1,EUR,26705.0
20160101,1,EUR,26706.0
20160101,1,EUR,26707.0
20160101,1,EUR,26708.0
20160101,1,EUR,26709.0
20160101,1,EUR,26710.0
20160101,1,EUR,26711.0
20160101,1,EUR,26712.0
20160101,1,EUR,26713.0
20160101,1,EUR,26714.0
20160101,1,EUR,26715.0
20160101,1,EUR,26716.0
20160101,1,EUR,26717.0
20160101,1,EUR,26718.0
20160101,1,EUR,26719.0
20160101,1,EUR,26720.0
20160101,1,EUR,26721.0
20160101,1,EUR,26722.0
20160101,1,EUR,26723.0
20160101,1,EUR,26724.0
20160101,1,EUR,26725.0
20160101,1,EUR,26726.0
20160101,1,EUR,26727.0
20160101,1,EUR,26728.0
20160101,1,EUR,26729.0
20160101,1,EUR,26730.0
20160101,1,EUR,26731.0
20160101,1,EUR,26732.0
20160101,1,EUR,26733.0
20160101,1,EUR,26734.0
20160101,1,EUR,26735.0
20160101,1,EUR,26736.0
20160101,1,EUR,26737.0
20160101,1,EUR,26738.0
20160101,1,EUR,26739.0
20160101,1,EUR,26740.0
20160101,1,EUR,26741.0
20160101,1,EUR,26742.0
20160101,1,EUR,26743.0
20160101,1,EUR,26744.0
20160101,1,EUR,26745.0
20160101,1,EUR,26746.0
20160101,1,EUR,26747.0
20160101,1,EUR,26748.0
20160101,1,EUR,26749.0
20160101,1,EUR,26750.0
20160101,1,EUR,26751.0
20160101,1,EUR,26752.0
20160101,1,EUR,26753.0
20160101,1,EUR,26754.0
20160101,1,EUR,26755.0
20160101,1,EUR,26756.0
20160101,1,EUR,26757.0
20160101,1,EUR,26758.0
20160101,1,EUR,26759.0
20160101,1,EUR,26760.0
20160101,1,EUR,26761.0
20160101,1,EUR,26762.0
20160101,1,EUR,26763.0
20160101,1,EUR,26764.0
20160101,1,EUR,26765.0
20160101,1,EUR,26766.0
20160101,1,EUR,26767.0
20160101,1,EUR,26768.0
20160101,1,EUR,26769.0
20160101,1,EUR,26770.0
20160101,1,EUR,26771.0
20160101,1,EUR,26772.0
20160101,1,EUR,26773.0
20160101,1,EUR,26774.0
20160101,1,EUR,26775.0
20160101,1,EUR,26776.0
20160101,1,EUR,26777.0
20160101,1,EUR,26778.0
20160101,1,EUR,26779.0
20160101,1,EUR,26780.0
20160101,1,EUR,26781.0
20160101,1,EUR,26782.0
20160101,1,EUR,26783.0
20160101,1,EUR,26784.0
20160101,1,EUR,26785.0
20160101,1,EUR,26786.0
20160101,1,EUR,26787.0
20160101,1,EUR,26788.0
20160101,1,EUR,26789.0
20160101,1,EUR,26790.0
20160101,1,EUR,26791.0
20160101,1,EUR,26792.0
20160101,1,EUR,26793.0
20160101,1,EUR,26794.0
20160101,1,EUR,26795.0
20160101,1,EUR,26796.0
20160101,1,EUR,26797.0
20160101,1,EUR,26798.0
20160101,1,EUR,26799.0
20160101,1,EUR,26800.0
20160101,1,EUR,26801.0
20160101,1,EUR,26802.0
20160101,1,EUR,26803.0
20160101,1,EUR,26804.0
20160101,1,EUR,26805.0
20160101,1,EUR,26806.0
20160101,1,EUR,26807.0
20160101,1,EUR,26808.0
20160101,1,EUR,26809.0
20160101,1,EUR,26810.0
20160101,1,EUR,26811.0
20160101,1,EUR,26812.0
20160101,1,EUR,26813.0
20160101,1,EUR,26814.0
20160101,1,EUR,26815.0
20160101,1,EUR,26816.0
20160101,1,EUR,26817.0
20160101,1,EUR,26818.0
20160101,1,EUR,26819.0
20160101,1,EUR,26820.0
20160101,1,EUR,26821.0
20160101,1,EUR,26822.0
20160101,1,EUR,26823.0
20160101,1,EUR,26824.0
20160101,1,EUR,26825.0
20160101,1,EUR,26826.0
20160101,1,EUR,26827.0
20160101,1,EUR,26828.0
20160101,1,EUR,26829.0
20160101,1,EUR,26830.0
20160101,1,EUR,26831.0
20160101,1,EUR,26832.0
20160101,1,EUR,26833.0
20160101,1,EUR,26834.0
20160101,1,EUR,26835.0
20160101,1,EUR,26836.0
20160101,1,EUR,26837.0
20160101,1,EUR,26838.0
20160101,1,EUR,26839.0
20160101,1,EUR,26840.0
20160101,1,EUR,26841.0
20160101,1,EUR,26842.0
20160101,1,EUR,26843.0
20160101,1,EUR,26844.0
20160101,1,EUR,26845.0
20160101,1,EUR,26846.0
20160101,1,EUR,26847.0
20160101,1,EUR,26848.0
20160101,1,EUR,26849.0
20160101,1,EUR,26850.0
20160101,1,EUR,26851.0
20160101,1,EUR,26852.0
20160101,1,EUR,26853.0
20160101,1,EUR,26854.0
20160101,1,EUR,26855.0
20160101,1,EUR,26856.0
20160101,1,EUR,26857.0
20160101,1,EUR,26858.0
20160101,1,EUR,26859.0
20160101,1,EUR,26860.0
20160101,1,EUR,26861.0
20160101,1,EUR,26862.0
20160101,1,EUR,26863.0
20160101,1,EUR,26864.0
20160101,1,EUR,26865.0
20160101,1,EUR,26866.0
20160101,1,EUR,26867.0
20160101,1,EUR,26868.0
20160101,1,EUR,26869.0
20160101,1,EUR,26870.0
20160101,1,EUR,26871.0
20160101,1,EUR,26872.0
20160101,1,EUR,26873.0
20160101,1,EUR,26874.0
20160101,1,EUR,26875.0
20160101,1,EUR,26876.0
20160101,1,EUR,26877.0
20160101,1,EUR,26878.0
20160101,1,EUR,26879.0
20160101,1,EUR,26880.0
20160101,1,EUR,26881.0
20160101,1,EUR,26882.0
20160101,1,EUR,26883.0
20160101,1,EUR,26884.0
20160101,1,EUR,26885.0
20160101,1,EUR,26886.0
20160101,1,EUR,26887.0
20160101,1,EUR,26888.0
20160101,1,EUR,26889.0
20160101,1,EUR,26890.0
20160101,1,EUR,26891.0
20160101,1,EUR,26892.0
20160101,1,EUR,26893.0
20160101,1,EUR,26894.0
20160101,1,EUR,26895.0
20160101,1,EUR,26896.0
20160101,1,EUR,26897.0
20160101,1,EUR,26898.0
20160101,1,EUR,26899.0
20160101,1,EUR,26900.0
20160101,1,EUR,26901.0
20160101,1,EUR,26902.0
20160101,1,EUR,26903.0
20160101,1,EUR,26904.0
20160101,1,EUR,26905.0
20160101,1,EUR,26906.0
20160101,1,EUR,26907.0
20160101,1,EUR,26908.0
20160101,1,EUR,26909.0
20160101,1,EUR,26910.0
20160101,1,EUR,26911.0
20160101,1,EUR,26912.0
20160101,1,EUR,26913.0
20160101,1,EUR,26914.0
20160101,1,EUR,26915.0
20160101,1,EUR,26916.0
20160101,1,EUR,26917.0
20160101,1,EUR,26918.0
20160101,1,EUR,26919.0
20160101,1,EUR,26920.0
20160101,1,EUR,26921.0
20160101,1,EUR,26922.0
20160101,1,EUR,26923.0
20160101,1,EUR,26924.0
20160101,1,EUR,26925.0
20160101,1,EUR,26926.0
20160101,1,EUR,26927.0
20160101,1,EUR,26928.0
20160101,1,EUR,26929.0
20160101,1,EUR,26930.0
20160101,1,EUR,26931.0
20160101,1,EUR,26932.0
20160101,1,EUR,26933.0
20160101,1,EUR,26934.0
20160101,1,EUR,26935.0
20160101,1,EUR,26936.0
20160101,1,EUR,26937.0
20160101,1,EUR,26938.0
20160101,1,EUR,26939.0
20160101,1,EUR,26940.0
20160101,1,EUR,26941.0
20160101,1,EUR,26942.0
20160101,1,EUR,26943.0
20160101,1,EUR,26944.0
20160101,1,EUR,26945.0
20160101,1,EUR,26946.0
20160101,1,EUR,26947.0
20160101,1,EUR,26948.0
20160101,1,EUR,26949.0
20160101,1,EUR,26950.0
20160101,1,EUR,26951.0
20160101,1,EUR,26952.0
20160101,1,EUR,26953.0
20160101,1,EUR,26954.0
20160101,1,EUR,26955.0
20160101,1,EUR,26956.0
20160101,1,EUR,26957.0
20160101,1,EUR,26958.0
20160101,1,EUR,26959.0
20160101,1,EUR,26960.0
20160101,1,EUR,26961.0
20160101,1,EUR,26962.0
20160101,1,EUR,26963.0
20160101,1,EUR,26964.0
20160101,1,EUR,26965.0
20160101,1,EUR,26966.0
20160101,1,EUR,26967.0
20160101,1,EUR,26968.0
20160101,1,EUR,26969.0
20160101,1,EUR,26970.0
20160101,1,EUR,26971.0
20160101,1,EUR,26972.0
20160101,1,EUR,26973.0
20160101,1,EUR,26974.0
20160101,1,EUR,26975.0
20160101,1,EUR,26976.0
20160101,1,EUR,26977.0
20160101,1,EUR,26978.0
20160101,1,EUR,26979.0
20160101,1,EUR,26980.0
20160101,1,EUR,26981.0
20160101,1,EUR,26982.0
20160101,1,EUR,26983.0
20160101,1,EUR,26984.0
20160101,1,EUR,26985.0
20160101,1,EUR,26986.0
20160101,1,EUR,26987.0
20160101,1,EUR,26988.0
20160101,1,EUR,26989.0
20160101,1,EUR,26990.0
